,isFraudUser
company_4290_window_7,False
company_4290_window_6,False
company_4290_window_5,False
company_4290_window_4,False
company_4290_window_3,False
company_4290_window_2,False
company_4290_window_1,False
company_4290_window_0,False
company_6640_window_9,False
company_6640_window_8,False
company_6640_window_7,False
company_6640_window_6,False
company_6640_window_5,False
company_6640_window_4,False
company_6640_window_3,False
company_6640_window_2,False
company_6640_window_1,False
company_6640_window_0,False
company_6005_window_9,False
company_6005_window_8,False
company_6005_window_7,False
company_6005_window_6,False
company_6005_window_5,False
company_6005_window_4,False
company_6005_window_3,False
company_6005_window_2,False
company_6005_window_1,False
company_6005_window_0,False
company_2369_window_9,False
company_2369_window_8,False
company_2369_window_7,False
company_2369_window_6,False
company_2369_window_5,False
company_2369_window_4,False
company_2369_window_3,False
company_2369_window_2,False
company_2369_window_1,False
company_2369_window_0,False
company_5520_window_9,False
company_5520_window_8,False
company_5520_window_7,False
company_5520_window_6,False
company_5520_window_5,False
company_5520_window_4,False
company_5520_window_3,False
company_5520_window_2,False
company_5520_window_1,False
company_5520_window_0,False
company_2873_window_9,False
company_2873_window_8,False
company_2873_window_7,False
company_2873_window_6,False
company_2873_window_5,False
company_2873_window_4,False
company_2873_window_3,False
company_2873_window_2,False
company_2873_window_1,False
company_2873_window_0,False
company_2037_window_9,False
company_2037_window_8,False
company_2037_window_7,False
company_2037_window_6,False
company_2037_window_5,False
company_2037_window_4,False
company_2037_window_3,False
company_2037_window_2,False
company_2037_window_1,False
company_2037_window_0,False
company_344_window_9,False
company_344_window_8,False
company_344_window_7,False
company_344_window_6,False
company_344_window_5,False
company_344_window_4,False
company_344_window_3,False
company_344_window_2,False
company_344_window_1,False
company_344_window_0,False
company_5008_window_9,False
company_5008_window_8,False
company_5008_window_7,False
company_5008_window_6,False
company_5008_window_5,False
company_5008_window_4,False
company_5008_window_3,False
company_5008_window_2,False
company_5008_window_1,False
company_5008_window_0,False
company_3530_window_9,False
company_3530_window_8,False
company_3530_window_7,False
company_3530_window_6,False
company_3530_window_5,False
company_3530_window_4,False
company_3530_window_3,False
company_3530_window_2,False
company_3530_window_1,False
company_3530_window_0,False
company_450_window_9,False
company_450_window_8,False
company_450_window_7,False
company_450_window_6,False
company_450_window_5,False
company_450_window_4,False
company_450_window_3,False
company_450_window_2,False
company_450_window_1,False
company_450_window_0,False
company_1239_window_9,False
company_1239_window_8,False
company_1239_window_7,False
company_1239_window_6,False
company_1239_window_5,False
company_1239_window_4,False
company_1239_window_3,False
company_1239_window_2,False
company_1239_window_1,False
company_1239_window_0,False
company_2942_window_9,True
company_2942_window_8,True
company_2942_window_7,True
company_2942_window_6,True
company_2942_window_5,True
company_2942_window_4,True
company_2942_window_3,True
company_2942_window_2,True
company_2942_window_1,True
company_2942_window_0,True
company_2003_window_9,False
company_2003_window_8,False
company_2003_window_7,False
company_2003_window_6,False
company_2003_window_5,False
company_2003_window_4,False
company_2003_window_3,False
company_2003_window_2,False
company_2003_window_1,False
company_2003_window_0,False
company_4468_window_9,False
company_4468_window_8,False
company_4468_window_7,False
company_4468_window_6,False
company_4468_window_5,False
company_4468_window_4,False
company_4468_window_3,False
company_4468_window_2,False
company_4468_window_1,False
company_4468_window_0,False
company_489_window_9,False
company_489_window_8,False
company_489_window_7,False
company_489_window_0,False
company_489_window_1,False
company_489_window_2,False
company_6530_window_9,False
company_6530_window_8,False
company_6530_window_7,False
company_6530_window_6,False
company_6530_window_5,False
company_6530_window_4,False
company_6530_window_3,False
company_6530_window_2,False
company_6530_window_1,False
company_6530_window_0,False
company_4408_window_9,False
company_4408_window_8,False
company_4408_window_7,False
company_4408_window_6,False
company_4408_window_5,False
company_4408_window_4,False
company_4408_window_3,False
company_4408_window_2,False
company_4408_window_1,False
company_4408_window_0,False
company_127_window_9,False
company_127_window_8,False
company_127_window_7,False
company_127_window_6,False
company_127_window_5,False
company_127_window_4,False
company_127_window_3,False
company_127_window_2,False
company_127_window_1,False
company_127_window_0,False
company_6184_window_9,False
company_6184_window_8,False
company_6184_window_7,False
company_6184_window_6,False
company_6184_window_5,False
company_6184_window_4,False
company_6184_window_3,False
company_6184_window_2,False
company_6184_window_1,False
company_6184_window_0,False
company_958_window_9,False
company_958_window_8,False
company_958_window_7,False
company_958_window_6,False
company_958_window_5,False
company_958_window_4,False
company_958_window_3,False
company_958_window_2,False
company_958_window_1,False
company_958_window_0,False
company_7092_window_9,False
company_7092_window_8,False
company_7092_window_7,False
company_7092_window_6,False
company_7092_window_5,False
company_7092_window_4,False
company_7092_window_3,False
company_7092_window_2,False
company_7092_window_1,False
company_7092_window_0,False
company_6971_window_9,False
company_6971_window_8,False
company_6971_window_7,False
company_6971_window_6,False
company_6971_window_5,False
company_6971_window_4,False
company_6971_window_3,False
company_6971_window_2,False
company_6971_window_1,False
company_6971_window_0,False
company_1749_window_9,False
company_1749_window_8,False
company_1749_window_7,False
company_1749_window_6,False
company_1749_window_5,False
company_1749_window_4,False
company_1749_window_3,False
company_1749_window_2,False
company_1749_window_1,False
company_1749_window_0,False
company_2849_window_9,False
company_2849_window_8,False
company_2849_window_7,False
company_2849_window_6,False
company_2849_window_5,False
company_2849_window_4,False
company_2849_window_3,False
company_2849_window_2,False
company_2849_window_1,False
company_2849_window_0,False
company_6807_window_9,False
company_6807_window_8,False
company_6807_window_7,False
company_6807_window_6,False
company_6807_window_5,False
company_6807_window_4,False
company_6807_window_3,False
company_6807_window_2,False
company_6807_window_1,False
company_6807_window_0,False
company_3123_window_9,False
company_3123_window_8,False
company_3123_window_7,False
company_3123_window_6,False
company_3123_window_5,False
company_3123_window_4,False
company_3123_window_3,False
company_3123_window_2,False
company_3123_window_1,False
company_3123_window_0,False
company_3653_window_9,False
company_3653_window_8,False
company_3653_window_7,False
company_3653_window_6,False
company_3653_window_5,False
company_3653_window_4,False
company_3653_window_3,False
company_3653_window_2,False
company_3653_window_1,False
company_3653_window_0,False
company_190_window_9,False
company_190_window_8,False
company_190_window_7,False
company_190_window_6,False
company_190_window_5,False
company_190_window_1,False
company_190_window_3,False
company_190_window_2,False
company_190_window_0,False
company_5765_window_9,False
company_5765_window_8,False
company_5765_window_7,False
company_5765_window_6,False
company_5765_window_5,False
company_5765_window_4,False
company_5765_window_3,False
company_5765_window_2,False
company_5765_window_1,False
company_5765_window_0,False
company_5894_window_9,True
company_5894_window_8,True
company_5894_window_7,True
company_5894_window_6,True
company_5894_window_5,True
company_5894_window_4,True
company_5894_window_3,True
company_5894_window_2,True
company_5894_window_1,True
company_5894_window_0,True
company_1052_window_9,False
company_1052_window_8,False
company_1052_window_7,False
company_1052_window_6,False
company_1052_window_5,False
company_1052_window_4,False
company_1052_window_3,False
company_1052_window_2,False
company_1052_window_1,False
company_1052_window_0,False
company_3572_window_9,False
company_3572_window_8,False
company_3572_window_7,False
company_3572_window_6,False
company_3572_window_5,False
company_3572_window_4,False
company_3572_window_3,False
company_3572_window_2,False
company_3572_window_1,False
company_3572_window_0,False
company_3201_window_9,False
company_3201_window_8,False
company_3201_window_7,False
company_3201_window_6,False
company_3201_window_5,False
company_3201_window_4,False
company_3201_window_3,False
company_3201_window_2,False
company_3201_window_1,False
company_3201_window_0,False
company_1901_window_9,False
company_1901_window_8,False
company_1901_window_7,False
company_1901_window_6,False
company_1901_window_5,False
company_1901_window_4,False
company_1901_window_3,False
company_1901_window_2,False
company_1901_window_1,False
company_1901_window_0,False
company_7367_window_9,False
company_7367_window_8,False
company_7367_window_7,False
company_7367_window_6,False
company_7367_window_5,False
company_7367_window_4,False
company_7367_window_3,False
company_7367_window_2,False
company_7367_window_1,False
company_7367_window_0,False
company_7456_window_9,False
company_7456_window_8,False
company_7456_window_7,False
company_7456_window_6,False
company_7456_window_5,False
company_7456_window_4,False
company_7456_window_3,False
company_7456_window_2,False
company_7456_window_1,False
company_7456_window_0,False
company_1203_window_9,False
company_1203_window_8,False
company_1203_window_7,False
company_1203_window_6,False
company_1203_window_5,False
company_1203_window_4,False
company_1203_window_3,False
company_1203_window_2,False
company_1203_window_1,False
company_1203_window_0,False
company_2518_window_9,False
company_2518_window_8,False
company_2518_window_7,False
company_2518_window_6,False
company_2518_window_5,False
company_2518_window_4,False
company_2518_window_3,False
company_2518_window_2,False
company_2518_window_1,False
company_2518_window_0,False
company_2432_window_9,False
company_2432_window_8,False
company_2432_window_7,False
company_2432_window_6,False
company_2432_window_5,False
company_2432_window_4,False
company_2432_window_3,False
company_2432_window_2,False
company_2432_window_1,False
company_2432_window_0,False
company_4929_window_9,True
company_4929_window_8,True
company_4929_window_7,True
company_4929_window_6,True
company_4929_window_5,True
company_4929_window_4,True
company_4929_window_3,True
company_4929_window_2,True
company_4929_window_1,True
company_4929_window_0,True
company_2562_window_9,False
company_2562_window_8,False
company_2562_window_7,False
company_2562_window_6,False
company_2562_window_5,False
company_2562_window_4,False
company_2562_window_3,False
company_2562_window_2,False
company_2562_window_1,False
company_2562_window_0,False
company_4289_window_9,False
company_4289_window_8,False
company_4289_window_7,False
company_4289_window_6,False
company_4289_window_5,False
company_4289_window_4,False
company_4289_window_3,False
company_4289_window_2,False
company_4289_window_1,False
company_4289_window_0,False
company_2536_window_9,False
company_2536_window_8,False
company_2536_window_7,False
company_2536_window_6,False
company_2536_window_5,False
company_2536_window_4,False
company_2536_window_3,False
company_2536_window_2,False
company_2536_window_1,False
company_2536_window_0,False
company_2304_window_9,False
company_2304_window_8,False
company_2304_window_7,False
company_2304_window_6,False
company_2304_window_5,False
company_2304_window_4,False
company_2304_window_3,False
company_2304_window_2,False
company_2304_window_1,False
company_2304_window_0,False
company_3915_window_9,False
company_3915_window_8,False
company_3915_window_7,False
company_3915_window_6,False
company_3915_window_5,False
company_3915_window_4,False
company_3915_window_3,False
company_3915_window_2,False
company_3915_window_1,False
company_3915_window_0,False
company_1016_window_9,False
company_1016_window_8,False
company_1016_window_7,False
company_1016_window_6,False
company_1016_window_5,False
company_1016_window_4,False
company_1016_window_3,False
company_1016_window_2,False
company_1016_window_1,False
company_1016_window_0,False
company_1199_window_9,False
company_1199_window_8,False
company_1199_window_7,False
company_1199_window_6,False
company_1199_window_5,False
company_1199_window_4,False
company_1199_window_3,False
company_1199_window_2,False
company_1199_window_1,False
company_1199_window_0,False
company_771_window_9,False
company_771_window_8,False
company_771_window_7,False
company_771_window_6,False
company_771_window_5,False
company_771_window_4,False
company_771_window_3,False
company_771_window_2,False
company_771_window_1,False
company_771_window_0,False
company_6244_window_9,False
company_6244_window_8,False
company_6244_window_7,False
company_6244_window_6,False
company_6244_window_5,False
company_6244_window_4,False
company_6244_window_3,False
company_6244_window_2,False
company_6244_window_1,False
company_6244_window_0,False
company_586_window_9,False
company_586_window_8,False
company_586_window_7,False
company_586_window_6,False
company_586_window_5,False
company_586_window_4,False
company_586_window_3,False
company_586_window_2,False
company_586_window_1,False
company_586_window_0,False
company_1472_window_9,False
company_1472_window_8,False
company_1472_window_7,False
company_1472_window_6,False
company_1472_window_5,False
company_1472_window_4,False
company_1472_window_3,False
company_1472_window_2,False
company_1472_window_1,False
company_1472_window_0,False
company_6274_window_9,False
company_6274_window_8,False
company_6274_window_7,False
company_6274_window_6,False
company_6274_window_5,False
company_6274_window_4,False
company_6274_window_3,False
company_6274_window_2,False
company_6274_window_1,False
company_6274_window_0,False
company_2066_window_9,False
company_2066_window_8,False
company_2066_window_7,False
company_2066_window_6,False
company_2066_window_5,False
company_2066_window_4,False
company_2066_window_3,False
company_2066_window_2,False
company_2066_window_1,False
company_2066_window_0,False
company_50_window_9,False
company_50_window_8,False
company_50_window_7,False
company_50_window_6,False
company_50_window_5,False
company_50_window_4,False
company_50_window_3,False
company_50_window_2,False
company_50_window_1,False
company_50_window_0,False
company_6391_window_9,False
company_6391_window_8,False
company_6391_window_7,False
company_6391_window_6,False
company_6391_window_5,False
company_6391_window_4,False
company_6391_window_3,False
company_6391_window_2,False
company_6391_window_1,False
company_6391_window_0,False
company_7614_window_9,False
company_7614_window_8,False
company_7614_window_7,False
company_7614_window_6,False
company_7614_window_5,False
company_7614_window_4,False
company_7614_window_3,False
company_7614_window_2,False
company_7614_window_1,False
company_7614_window_0,False
company_5931_window_9,False
company_5931_window_8,False
company_5931_window_7,False
company_5931_window_6,False
company_5931_window_5,False
company_5931_window_4,False
company_5931_window_3,False
company_5931_window_2,False
company_5931_window_1,False
company_5931_window_0,False
company_5955_window_9,False
company_5955_window_8,False
company_5955_window_7,False
company_5955_window_6,False
company_5955_window_5,False
company_5955_window_4,False
company_5955_window_3,False
company_5955_window_2,False
company_5955_window_1,False
company_5955_window_0,False
company_7_window_9,False
company_7_window_8,False
company_7_window_7,False
company_7_window_6,False
company_7_window_5,False
company_7_window_4,False
company_7_window_3,False
company_7_window_2,False
company_7_window_1,False
company_7_window_0,False
company_6608_window_9,False
company_6608_window_8,False
company_6608_window_7,False
company_6608_window_6,False
company_6608_window_5,False
company_6608_window_4,False
company_6608_window_3,False
company_6608_window_2,False
company_6608_window_1,False
company_6608_window_0,False
company_6826_window_9,False
company_6826_window_8,False
company_6826_window_7,False
company_6826_window_6,False
company_6826_window_5,False
company_6826_window_4,False
company_6826_window_3,False
company_6826_window_2,False
company_6826_window_1,False
company_6826_window_0,False
company_6475_window_9,False
company_6475_window_8,False
company_6475_window_7,False
company_6475_window_6,False
company_6475_window_5,False
company_6475_window_4,False
company_6475_window_3,False
company_6475_window_2,False
company_6475_window_1,False
company_6475_window_0,False
company_1918_window_9,False
company_1918_window_8,False
company_1918_window_7,False
company_1918_window_6,False
company_1918_window_5,False
company_1918_window_4,False
company_1918_window_3,False
company_1918_window_2,False
company_1918_window_1,False
company_1918_window_0,False
company_3032_window_9,False
company_3032_window_8,False
company_3032_window_7,False
company_3032_window_6,False
company_3032_window_5,False
company_3032_window_4,False
company_3032_window_3,False
company_3032_window_2,False
company_3032_window_1,False
company_3032_window_0,False
company_77_window_9,False
company_77_window_8,False
company_77_window_7,False
company_77_window_6,False
company_77_window_5,False
company_77_window_4,False
company_77_window_3,False
company_77_window_2,False
company_77_window_1,False
company_77_window_0,False
company_2288_window_9,False
company_2288_window_8,False
company_2288_window_7,False
company_2288_window_6,False
company_2288_window_5,False
company_2288_window_4,False
company_2288_window_3,False
company_2288_window_2,False
company_2288_window_1,False
company_2288_window_0,False
company_5956_window_1,False
company_5956_window_3,False
company_5956_window_2,False
company_5956_window_0,False
company_2053_window_9,False
company_2053_window_8,False
company_2053_window_7,False
company_2053_window_6,False
company_2053_window_5,False
company_2053_window_4,False
company_2053_window_3,False
company_2053_window_2,False
company_2053_window_1,False
company_2053_window_0,False
company_2019_window_9,False
company_2019_window_8,False
company_2019_window_7,False
company_2019_window_6,False
company_2019_window_5,False
company_2019_window_4,False
company_2019_window_3,False
company_2019_window_2,False
company_2019_window_1,False
company_2019_window_0,False
company_7560_window_9,False
company_7560_window_8,False
company_7560_window_7,False
company_7560_window_6,False
company_7560_window_5,False
company_7560_window_4,False
company_7560_window_3,False
company_7560_window_2,False
company_7560_window_1,False
company_7560_window_0,False
company_4067_window_9,False
company_4067_window_8,False
company_4067_window_7,False
company_4067_window_6,False
company_4067_window_5,False
company_4067_window_4,False
company_4067_window_3,False
company_4067_window_2,False
company_4067_window_1,False
company_4067_window_0,False
company_2972_window_9,False
company_2972_window_8,False
company_2972_window_7,False
company_2972_window_6,False
company_2972_window_5,False
company_2972_window_4,False
company_2972_window_3,False
company_2972_window_2,False
company_2972_window_1,False
company_2972_window_0,False
company_2499_window_9,False
company_2499_window_8,False
company_2499_window_7,False
company_2499_window_6,False
company_2499_window_5,False
company_2499_window_4,False
company_2499_window_3,False
company_2499_window_2,False
company_2499_window_1,False
company_2499_window_0,False
company_2561_window_9,False
company_2561_window_8,False
company_2561_window_7,False
company_2561_window_6,False
company_2561_window_5,False
company_2561_window_4,False
company_2561_window_3,False
company_2561_window_2,False
company_2561_window_1,False
company_2561_window_0,False
company_6876_window_9,False
company_6876_window_8,False
company_6876_window_7,False
company_6876_window_6,False
company_6876_window_5,False
company_6876_window_4,False
company_6876_window_3,False
company_6876_window_2,False
company_6876_window_1,False
company_6876_window_0,False
company_7217_window_9,False
company_7217_window_8,False
company_7217_window_7,False
company_7217_window_6,False
company_7217_window_5,False
company_7217_window_4,False
company_7217_window_3,False
company_7217_window_2,False
company_7217_window_1,False
company_7217_window_0,False
company_4550_window_9,False
company_4550_window_8,False
company_4550_window_7,False
company_4550_window_6,False
company_4550_window_5,False
company_4550_window_4,False
company_4550_window_3,False
company_4550_window_2,False
company_4550_window_1,False
company_4550_window_0,False
company_5908_window_9,False
company_5908_window_8,False
company_5908_window_0,False
company_5710_window_9,False
company_5710_window_8,False
company_5710_window_7,False
company_5710_window_6,False
company_5710_window_5,False
company_5710_window_4,False
company_5710_window_3,False
company_5710_window_2,False
company_5710_window_1,False
company_5710_window_0,False
company_6665_window_9,False
company_6665_window_8,False
company_6665_window_7,False
company_6665_window_6,False
company_6665_window_5,False
company_6665_window_4,False
company_6665_window_3,False
company_6665_window_2,False
company_6665_window_1,False
company_6665_window_0,False
company_4871_window_9,False
company_4871_window_8,False
company_4871_window_7,False
company_4871_window_6,False
company_4871_window_5,False
company_4871_window_4,False
company_4871_window_3,False
company_4871_window_2,False
company_4871_window_1,False
company_4871_window_0,False
company_2631_window_9,False
company_2631_window_8,False
company_2631_window_7,False
company_2631_window_6,False
company_2631_window_5,False
company_2631_window_4,False
company_2631_window_3,False
company_2631_window_2,False
company_2631_window_1,False
company_2631_window_0,False
company_4041_window_9,False
company_4041_window_8,False
company_4041_window_7,False
company_4041_window_6,False
company_4041_window_5,False
company_4041_window_4,False
company_4041_window_3,False
company_4041_window_2,False
company_4041_window_1,False
company_4041_window_0,False
company_3391_window_9,False
company_3391_window_8,False
company_3391_window_7,False
company_3391_window_6,False
company_3391_window_5,False
company_3391_window_4,False
company_3391_window_3,False
company_3391_window_2,False
company_3391_window_1,False
company_3391_window_0,False
company_3209_window_9,False
company_3209_window_8,False
company_3209_window_7,False
company_3209_window_6,False
company_3209_window_5,False
company_3209_window_4,False
company_3209_window_3,False
company_3209_window_2,False
company_3209_window_1,False
company_3209_window_0,False
company_1451_window_9,False
company_1451_window_8,False
company_1451_window_7,False
company_1451_window_6,False
company_1451_window_5,False
company_1451_window_4,False
company_1451_window_3,False
company_1451_window_2,False
company_1451_window_1,False
company_1451_window_0,False
company_6788_window_9,False
company_6788_window_8,False
company_6788_window_7,False
company_6788_window_6,False
company_6788_window_5,False
company_6788_window_4,False
company_6788_window_3,False
company_6788_window_2,False
company_6788_window_1,False
company_6788_window_0,False
company_4730_window_9,False
company_4730_window_8,False
company_4730_window_7,False
company_4730_window_6,False
company_4730_window_5,False
company_4730_window_4,False
company_4730_window_3,False
company_4730_window_2,False
company_4730_window_1,False
company_4730_window_0,False
company_1483_window_9,False
company_1483_window_8,False
company_1483_window_7,False
company_1483_window_6,False
company_1483_window_5,False
company_1483_window_4,False
company_1483_window_3,False
company_1483_window_2,False
company_1483_window_1,False
company_1483_window_0,False
company_2669_window_9,False
company_2669_window_8,False
company_2669_window_7,False
company_2669_window_6,False
company_2669_window_5,False
company_2669_window_4,False
company_2669_window_3,False
company_2669_window_2,False
company_2669_window_1,False
company_2669_window_0,False
company_4782_window_9,False
company_4782_window_8,False
company_4782_window_7,False
company_4782_window_6,False
company_4782_window_5,False
company_4782_window_4,False
company_4782_window_3,False
company_4782_window_2,False
company_4782_window_1,False
company_4782_window_0,False
company_2410_window_9,False
company_2410_window_8,False
company_2410_window_7,False
company_2410_window_6,False
company_2410_window_5,False
company_2410_window_4,False
company_2410_window_3,False
company_2410_window_2,False
company_2410_window_1,False
company_2410_window_0,False
company_7078_window_9,False
company_7078_window_8,False
company_7078_window_7,False
company_7078_window_6,False
company_7078_window_5,False
company_7078_window_4,False
company_7078_window_3,False
company_7078_window_2,False
company_7078_window_1,False
company_7078_window_0,False
company_668_window_9,False
company_668_window_8,False
company_668_window_7,False
company_668_window_6,False
company_668_window_5,False
company_668_window_4,False
company_668_window_3,False
company_668_window_2,False
company_668_window_1,False
company_668_window_0,False
company_3821_window_9,False
company_3821_window_8,False
company_3821_window_7,False
company_3821_window_6,False
company_3821_window_5,False
company_3821_window_4,False
company_3821_window_3,False
company_3821_window_2,False
company_3821_window_1,False
company_3821_window_0,False
company_2636_window_9,False
company_2636_window_8,False
company_2636_window_7,False
company_2636_window_6,False
company_2636_window_5,False
company_2636_window_4,False
company_2636_window_3,False
company_2636_window_2,False
company_2636_window_1,False
company_2636_window_0,False
company_1808_window_9,False
company_1808_window_8,False
company_1808_window_7,False
company_1808_window_6,False
company_1808_window_5,False
company_1808_window_4,False
company_1808_window_3,False
company_1808_window_2,False
company_1808_window_1,False
company_1808_window_0,False
company_3428_window_9,True
company_3428_window_8,True
company_3428_window_7,True
company_3428_window_6,True
company_3428_window_5,True
company_3428_window_4,True
company_3428_window_3,True
company_3428_window_2,True
company_3428_window_1,True
company_3428_window_0,True
company_370_window_9,False
company_370_window_8,False
company_370_window_7,False
company_370_window_6,False
company_370_window_5,False
company_370_window_4,False
company_370_window_3,False
company_370_window_2,False
company_370_window_1,False
company_370_window_0,False
company_3550_window_9,False
company_3550_window_8,False
company_3550_window_7,False
company_3550_window_6,False
company_3550_window_5,False
company_3550_window_4,False
company_3550_window_3,False
company_3550_window_2,False
company_3550_window_1,False
company_3550_window_0,False
company_6066_window_9,False
company_6066_window_8,False
company_6066_window_7,False
company_6066_window_6,False
company_6066_window_5,False
company_6066_window_4,False
company_6066_window_3,False
company_6066_window_2,False
company_6066_window_1,False
company_6066_window_0,False
company_4946_window_9,False
company_4946_window_8,False
company_4946_window_7,False
company_4946_window_6,False
company_4946_window_5,False
company_4946_window_4,False
company_4946_window_3,False
company_4946_window_2,False
company_4946_window_1,False
company_4946_window_0,False
company_1139_window_9,False
company_1139_window_8,False
company_1139_window_7,False
company_1139_window_6,False
company_1139_window_5,False
company_1139_window_4,False
company_1139_window_3,False
company_1139_window_2,False
company_1139_window_1,False
company_1139_window_0,False
company_6463_window_9,False
company_6463_window_8,False
company_6463_window_7,False
company_6463_window_6,False
company_6463_window_5,False
company_6463_window_4,False
company_6463_window_3,False
company_6463_window_2,False
company_6463_window_1,False
company_6463_window_0,False
company_977_window_8,False
company_977_window_7,False
company_977_window_9,False
company_977_window_6,False
company_977_window_5,False
company_977_window_4,False
company_977_window_2,False
company_977_window_3,False
company_977_window_1,False
company_977_window_0,False
company_4853_window_9,False
company_4853_window_8,False
company_4853_window_7,False
company_4853_window_6,False
company_4853_window_5,False
company_4853_window_4,False
company_4853_window_3,False
company_4853_window_2,False
company_4853_window_1,False
company_4853_window_0,False
company_6874_window_9,False
company_6874_window_8,False
company_6874_window_7,False
company_6874_window_6,False
company_6874_window_5,False
company_6874_window_4,False
company_6874_window_3,False
company_6874_window_2,False
company_6874_window_1,False
company_6874_window_0,False
company_1082_window_9,False
company_1082_window_8,False
company_1082_window_7,False
company_1082_window_6,False
company_1082_window_5,False
company_1082_window_4,False
company_1082_window_3,False
company_1082_window_2,False
company_1082_window_1,False
company_1082_window_0,False
company_6099_window_9,True
company_6099_window_8,True
company_6099_window_7,True
company_6099_window_6,True
company_6099_window_5,True
company_6099_window_4,True
company_6099_window_3,True
company_6099_window_2,True
company_6099_window_1,True
company_6099_window_0,True
company_1940_window_9,False
company_1940_window_8,False
company_1940_window_7,False
company_1940_window_6,False
company_1940_window_5,False
company_1940_window_4,False
company_1940_window_3,False
company_1940_window_2,False
company_1940_window_1,False
company_1940_window_0,False
company_2489_window_9,False
company_2489_window_8,False
company_2489_window_7,False
company_2489_window_6,False
company_2489_window_5,False
company_2489_window_4,False
company_2489_window_3,False
company_2489_window_2,False
company_2489_window_1,False
company_2489_window_0,False
company_1050_window_9,False
company_1050_window_8,False
company_1050_window_7,False
company_1050_window_6,False
company_1050_window_5,False
company_1050_window_4,False
company_1050_window_3,False
company_1050_window_2,False
company_1050_window_1,False
company_1050_window_0,False
company_2324_window_9,False
company_2324_window_8,False
company_2324_window_7,False
company_2324_window_6,False
company_2324_window_5,False
company_2324_window_4,False
company_2324_window_3,False
company_2324_window_2,False
company_2324_window_1,False
company_2324_window_0,False
company_1577_window_9,True
company_1577_window_8,True
company_1577_window_7,True
company_1577_window_6,True
company_1577_window_5,True
company_1577_window_4,True
company_1577_window_3,True
company_1577_window_2,True
company_1577_window_1,True
company_1577_window_0,True
company_6851_window_9,False
company_6851_window_8,False
company_6851_window_7,False
company_6851_window_6,False
company_6851_window_5,False
company_6851_window_4,False
company_6851_window_3,False
company_6851_window_2,False
company_6851_window_1,False
company_6851_window_0,False
company_5981_window_9,False
company_5981_window_8,False
company_5981_window_7,False
company_5981_window_6,False
company_5981_window_5,False
company_5981_window_4,False
company_5981_window_3,False
company_5981_window_2,False
company_5981_window_1,False
company_5981_window_0,False
company_924_window_9,False
company_924_window_8,False
company_924_window_7,False
company_924_window_6,False
company_924_window_5,False
company_924_window_4,False
company_924_window_3,False
company_924_window_2,False
company_924_window_1,False
company_924_window_0,False
company_4416_window_9,False
company_4416_window_8,False
company_4416_window_7,False
company_4416_window_6,False
company_4416_window_5,False
company_4416_window_4,False
company_4416_window_3,False
company_4416_window_2,False
company_4416_window_1,False
company_4416_window_0,False
company_3658_window_9,True
company_3658_window_8,True
company_3658_window_7,True
company_3658_window_6,True
company_3658_window_5,True
company_3658_window_4,True
company_3658_window_3,True
company_3658_window_2,True
company_3658_window_1,True
company_3658_window_0,True
company_2438_window_9,False
company_2438_window_8,False
company_2438_window_7,False
company_2438_window_6,False
company_2438_window_5,False
company_2438_window_4,False
company_2438_window_3,False
company_2438_window_2,False
company_2438_window_1,False
company_2438_window_0,False
company_6342_window_9,False
company_6342_window_8,False
company_6342_window_7,False
company_6342_window_6,False
company_6342_window_5,False
company_6342_window_4,False
company_6342_window_3,False
company_6342_window_2,False
company_6342_window_1,False
company_6342_window_0,False
company_1359_window_9,False
company_1359_window_8,False
company_1359_window_7,False
company_1359_window_6,False
company_1359_window_5,False
company_1359_window_4,False
company_1359_window_3,False
company_1359_window_2,False
company_1359_window_1,False
company_1359_window_0,False
company_2280_window_9,False
company_2280_window_8,False
company_2280_window_7,False
company_2280_window_6,False
company_2280_window_5,False
company_2280_window_4,False
company_2280_window_3,False
company_2280_window_2,False
company_2280_window_1,False
company_2280_window_0,False
company_2274_window_9,False
company_2274_window_8,False
company_2274_window_7,False
company_2274_window_6,False
company_2274_window_5,False
company_2274_window_4,False
company_2274_window_3,False
company_2274_window_2,False
company_2274_window_1,False
company_2274_window_0,False
company_5262_window_9,False
company_5262_window_8,False
company_5262_window_7,False
company_5262_window_6,False
company_5262_window_5,False
company_5262_window_4,False
company_5262_window_3,False
company_5262_window_2,False
company_5262_window_1,False
company_5262_window_0,False
company_342_window_9,False
company_342_window_8,False
company_342_window_7,False
company_342_window_6,False
company_342_window_5,False
company_342_window_4,False
company_342_window_3,False
company_342_window_2,False
company_342_window_1,False
company_342_window_0,False
company_7110_window_9,False
company_7110_window_8,False
company_7110_window_7,False
company_7110_window_6,False
company_7110_window_5,False
company_7110_window_4,False
company_7110_window_3,False
company_7110_window_2,False
company_7110_window_1,False
company_7110_window_0,False
company_5791_window_9,False
company_5791_window_8,False
company_5791_window_7,False
company_5791_window_6,False
company_5791_window_5,False
company_5791_window_4,False
company_5791_window_3,False
company_5791_window_2,False
company_5791_window_1,False
company_5791_window_0,False
company_4424_window_9,False
company_4424_window_8,False
company_4424_window_7,False
company_4424_window_6,False
company_4424_window_5,False
company_4424_window_4,False
company_4424_window_3,False
company_4424_window_2,False
company_4424_window_1,False
company_4424_window_0,False
company_3148_window_9,False
company_3148_window_8,False
company_3148_window_7,False
company_3148_window_6,False
company_3148_window_5,False
company_3148_window_4,False
